Transaction ID,Order Date,Customer ID,Customer Name,Product Category,Product Name,Quantity,Unit Price,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
TXN-100536,2025-07-23,Cust-1139,Customer 1139,Electronics,Smartwatch,2,199.0,0.05,378.1,133.92,Google Pay,Germany,Berlin,Europe
TXN-100537,2025-09-24,Cust-1047,Customer 1047,Beauty,Foundation,1,35.0,0.0,35.0,8.75,Debit Card,United States,Florida,North America
TXN-100538,2025-01-02,Cust-1083,Customer 1083,Beauty,Perfume,4,75.0,0.0,300.0,108.08,PayPal,Germany,Berlin,Europe
TXN-100539,2026-05-14,Cust-1043,Customer 1043,Sports,Backpack,3,55.0,0.0,165.0,40.98,Google Pay,United Kingdom,Scotland,Europe
TXN-100540,2024-10-01,Cust-1050,Customer 1050,Home & Kitchen,Dinner Set,3,79.0,0.0,237.0,90.78,PayPal,United Kingdom,England,Europe
TXN-100541,2025-12-24,Cust-1142,Customer 1142,Home & Kitchen,Blender,2,49.0,0.05,93.1,17.29,Credit Card,United Kingdom,England,Europe
TXN-100542,2024-09-28,Cust-1148,Customer 1148,Sports,Yoga Mat,2,29.0,0.1,52.2,18.27,Debit Card,United Kingdom,Wales,Europe
TXN-100543,2026-04-19,Cust-1139,Customer 1139,Beauty,Foundation,1,35.0,0.05,33.25,6.2,Apple Pay,United Kingdom,England,Europe
TXN-100544,2026-04-18,Cust-1102,Customer 1102,Beauty,Foundation,1,35.0,0.0,35.0,11.73,Google Pay,Germany,Berlin,Europe
TXN-100545,2024-12-31,Cust-1018,Customer 1018,Electronics,Smartwatch,3,199.0,0.0,597.0,123.94,Credit Card,United Kingdom,Wales,Europe
TXN-100546,2024-07-31,Cust-1126,Customer 1126,Beauty,Lipstick,1,18.0,0.0,18.0,3.44,Google Pay,Germany,Berlin,Europe
TXN-100547,2025-06-28,Cust-1111,Customer 1111,Beauty,Shampoo,1,15.0,0.0,15.0,6.1,Google Pay,Canada,Ontario,North America
TXN-100548,2026-05-20,Cust-1049,Customer 1049,Beauty,Lipstick,1,18.0,0.05,17.1,2.75,Apple Pay,Germany,Berlin,Europe
TXN-100549,2025-12-01,Cust-1073,Customer 1073,Electronics,Smartphone,2,699.0,0.0,1398.0,345.84,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100550,2025-03-30,Cust-1056,Customer 1056,Clothing,Jacket,3,120.0,0.05,342.0,98.17,PayPal,Germany,Berlin,Europe
TXN-100551,2025-01-27,Cust-1073,Customer 1073,Clothing,Sneakers,1,80.0,0.15,68.0,19.71,Apple Pay,Canada,Ontario,North America
TXN-100552,2025-03-24,Cust-1125,Customer 1125,Sports,Yoga Mat,3,29.0,0.0,87.0,24.06,PayPal,Canada,Alberta,North America
TXN-100553,2024-08-25,Cust-1113,Customer 1113,Sports,Dumbbells,1,45.0,0.0,45.0,8.19,Debit Card,Germany,Bavaria,Europe
TXN-100554,2026-02-10,Cust-1086,Customer 1086,Beauty,Lipstick,4,18.0,0.15,61.2,25.06,Apple Pay,France,Île-de-France,Europe
TXN-100555,2026-06-23,Cust-1041,Customer 1041,Home & Kitchen,Blender,1,49.0,0.0,49.0,18.49,Debit Card,United States,Florida,North America
TXN-100556,2025-06-01,Cust-1052,Customer 1052,Clothing,Jeans,4,60.0,0.05,228.0,71.57,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100557,2025-07-26,Cust-1002,Customer 1002,Electronics,Headphones,1,150.0,0.05,142.5,60.12,Google Pay,Germany,Berlin,Europe
TXN-100558,2026-05-24,Cust-1001,Customer 1001,Sports,Dumbbells,3,45.0,0.0,135.0,21.68,Google Pay,Germany,Bavaria,Europe
TXN-100559,2024-07-13,Cust-1140,Customer 1140,Sports,Water Bottle,3,20.0,0.05,57.0,10.8,Debit Card,Canada,British Columbia,North America
TXN-100560,2024-12-18,Cust-1126,Customer 1126,Beauty,Perfume,1,75.0,0.0,75.0,28.27,PayPal,United States,Florida,North America
TXN-100561,2026-02-26,Cust-1107,Customer 1107,Electronics,Charger,1,29.0,0.0,29.0,8.43,PayPal,France,Île-de-France,Europe
TXN-100562,2025-07-25,Cust-1122,Customer 1122,Sports,Running Shoes,3,95.0,0.1,256.5,62.94,Google Pay,Germany,Berlin,Europe
TXN-100563,2025-09-12,Cust-1096,Customer 1096,Beauty,Lipstick,2,18.0,0.15,30.6,8.15,Debit Card,United Kingdom,England,Europe
TXN-100564,2025-02-12,Cust-1109,Customer 1109,Electronics,Charger,1,29.0,0.0,29.0,11.42,Apple Pay,United Kingdom,Scotland,Europe
TXN-100565,2024-09-08,Cust-1032,Customer 1032,Clothing,Socks,4,10.0,0.0,40.0,15.58,PayPal,France,Île-de-France,Europe
TXN-100566,2025-03-16,Cust-1050,Customer 1050,Electronics,Smartwatch,4,199.0,0.15,676.6,111.03,Apple Pay,Germany,Bavaria,Europe
TXN-100567,2025-09-22,Cust-1097,Customer 1097,Beauty,Shampoo,1,15.0,0.1,13.5,2.76,Credit Card,United Kingdom,Scotland,Europe
TXN-100568,2026-06-12,Cust-1104,Customer 1104,Beauty,Shampoo,2,15.0,0.0,30.0,11.18,Apple Pay,Canada,Alberta,North America
TXN-100569,2025-07-13,Cust-1115,Customer 1115,Sports,Dumbbells,1,45.0,0.0,45.0,11.54,PayPal,United Kingdom,Wales,Europe
TXN-100570,2026-01-09,Cust-1089,Customer 1089,Clothing,Sneakers,2,80.0,0.0,160.0,48.22,PayPal,Canada,Ontario,North America
TXN-100571,2025-11-12,Cust-1042,Customer 1042,Electronics,Smartphone,2,699.0,0.0,1398.0,544.3,Apple Pay,United Kingdom,Scotland,Europe
TXN-100572,2025-06-26,Cust-1112,Customer 1112,Electronics,Smartphone,5,699.0,0.0,3495.0,640.79,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100573,2024-11-15,Cust-1086,Customer 1086,Sports,Running Shoes,1,95.0,0.15,80.75,24.53,Google Pay,United States,New York,North America
TXN-100574,2024-09-01,Cust-1076,Customer 1076,Home & Kitchen,Knife Set,1,59.0,0.0,59.0,14.12,Google Pay,Germany,Hamburg,Europe
TXN-100575,2024-10-01,Cust-1043,Customer 1043,Clothing,Sneakers,1,80.0,0.0,80.0,31.69,Debit Card,Canada,Alberta,North America
TXN-100576,2025-07-25,Cust-1040,Customer 1040,Sports,Backpack,1,55.0,0.0,55.0,14.06,Credit Card,United Kingdom,England,Europe
TXN-100577,2024-07-19,Cust-1091,Customer 1091,Clothing,Socks,3,10.0,0.0,30.0,4.92,Apple Pay,Canada,Ontario,North America
TXN-100578,2025-10-06,Cust-1039,Customer 1039,Home & Kitchen,Air Fryer,3,119.0,0.0,357.0,135.15,PayPal,United States,Illinois,North America
TXN-100579,2025-10-21,Cust-1035,Customer 1035,Electronics,Smartwatch,1,199.0,0.1,179.1,74.9,Google Pay,Canada,British Columbia,North America
TXN-100580,2026-01-10,Cust-1091,Customer 1091,Beauty,Moisturizer,2,25.0,0.1,45.0,10.3,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100581,2024-11-22,Cust-1092,Customer 1092,Home & Kitchen,Coffee Maker,5,89.0,0.0,445.0,143.99,Credit Card,United States,Texas,North America
TXN-100582,2024-11-15,Cust-1126,Customer 1126,Sports,Backpack,1,55.0,0.0,55.0,9.68,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100583,2026-01-14,Cust-1116,Customer 1116,Sports,Yoga Mat,4,29.0,0.0,116.0,45.61,Debit Card,United Kingdom,Wales,Europe
TXN-100584,2024-08-02,Cust-1041,Customer 1041,Home & Kitchen,Dinner Set,3,79.0,0.0,237.0,73.53,Credit Card,Germany,Hamburg,Europe
TXN-100585,2024-10-11,Cust-1068,Customer 1068,Electronics,Charger,4,29.0,0.0,116.0,48.12,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100586,2026-05-18,Cust-1028,Customer 1028,Clothing,Sneakers,2,80.0,0.05,152.0,46.29,Apple Pay,United States,Texas,North America
TXN-100587,2024-08-05,Cust-1016,Customer 1016,Home & Kitchen,Air Fryer,1,119.0,0.1,107.1,16.99,Apple Pay,United States,Florida,North America
TXN-100588,2024-12-27,Cust-1026,Customer 1026,Home & Kitchen,Knife Set,3,59.0,0.0,177.0,38.46,PayPal,United States,New York,North America
TXN-100589,2025-07-27,Cust-1058,Customer 1058,Beauty,Foundation,3,35.0,0.0,105.0,38.02,Credit Card,United Kingdom,Wales,Europe
TXN-100590,2025-02-02,Cust-1081,Customer 1081,Beauty,Foundation,1,35.0,0.0,35.0,10.06,Credit Card,United States,Texas,North America
TXN-100591,2026-03-20,Cust-1034,Customer 1034,Electronics,Charger,2,29.0,0.05,55.1,22.11,Apple Pay,United States,Florida,North America
TXN-100592,2024-11-04,Cust-1149,Customer 1149,Beauty,Shampoo,1,15.0,0.0,15.0,3.99,Apple Pay,United States,California,North America
TXN-100593,2024-12-04,Cust-1105,Customer 1105,Sports,Running Shoes,1,95.0,0.0,95.0,42.03,Debit Card,Canada,Quebec,North America
TXN-100594,2025-01-25,Cust-1107,Customer 1107,Electronics,Smartphone,1,699.0,0.05,664.05,242.24,Debit Card,Germany,Hamburg,Europe
TXN-100595,2025-02-14,Cust-1044,Customer 1044,Electronics,Headphones,1,150.0,0.1,135.0,21.48,Debit Card,Canada,Ontario,North America
TXN-100596,2026-04-13,Cust-1002,Customer 1002,Electronics,Headphones,1,150.0,0.0,150.0,38.15,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100597,2026-02-02,Cust-1137,Customer 1137,Clothing,Sneakers,1,80.0,0.0,80.0,28.9,PayPal,United Kingdom,England,Europe
TXN-100598,2024-07-03,Cust-1020,Customer 1020,Beauty,Perfume,1,75.0,0.0,75.0,18.07,Apple Pay,United Kingdom,Wales,Europe
TXN-100599,2024-09-06,Cust-1039,Customer 1039,Sports,Running Shoes,2,95.0,0.0,190.0,65.24,PayPal,Germany,Bavaria,Europe
TXN-100600,2025-10-29,Cust-1080,Customer 1080,Clothing,Jeans,1,60.0,0.0,60.0,14.93,Debit Card,United Kingdom,Wales,Europe
TXN-100601,2025-03-04,Cust-1021,Customer 1021,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,43.8,Google Pay,Germany,Hamburg,Europe
TXN-100602,2025-02-09,Cust-1040,Customer 1040,Clothing,Socks,2,10.0,0.0,20.0,5.75,PayPal,United States,Illinois,North America
TXN-100603,2025-11-25,Cust-1002,Customer 1002,Sports,Dumbbells,2,45.0,0.1,81.0,25.98,Debit Card,Canada,Alberta,North America
TXN-100604,2024-12-15,Cust-1066,Customer 1066,Home & Kitchen,Knife Set,1,59.0,0.0,59.0,12.07,Debit Card,Germany,Bavaria,Europe
TXN-100605,2026-04-08,Cust-1139,Customer 1139,Clothing,Socks,3,10.0,0.05,28.5,5.18,Apple Pay,Canada,Alberta,North America
TXN-100606,2024-12-09,Cust-1088,Customer 1088,Beauty,Lipstick,3,18.0,0.0,54.0,18.57,Google Pay,Canada,British Columbia,North America
TXN-100607,2024-12-11,Cust-1017,Customer 1017,Sports,Backpack,1,55.0,0.0,55.0,17.25,Apple Pay,Canada,British Columbia,North America
TXN-100608,2025-07-22,Cust-1081,Customer 1081,Clothing,Jacket,1,120.0,0.0,120.0,42.01,Apple Pay,United Kingdom,England,Europe
TXN-100609,2026-03-20,Cust-1044,Customer 1044,Beauty,Shampoo,1,15.0,0.0,15.0,2.47,Google Pay,Canada,British Columbia,North America
TXN-100610,2025-01-04,Cust-1037,Customer 1037,Sports,Running Shoes,2,95.0,0.1,171.0,62.09,Google Pay,United Kingdom,England,Europe
TXN-100611,2025-11-23,Cust-1124,Customer 1124,Electronics,Headphones,1,150.0,0.0,150.0,58.01,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100612,2024-07-23,Cust-1101,Customer 1101,Electronics,Headphones,2,150.0,0.1,270.0,119.43,Apple Pay,Canada,British Columbia,North America
TXN-100613,2024-12-06,Cust-1110,Customer 1110,Electronics,Headphones,2,150.0,0.0,300.0,103.52,PayPal,United States,California,North America
TXN-100614,2025-08-20,Cust-1083,Customer 1083,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,39.01,Credit Card,Canada,Ontario,North America
TXN-100615,2025-05-29,Cust-1001,Customer 1001,Electronics,Smartwatch,3,199.0,0.15,507.45,118.01,Google Pay,Germany,Berlin,Europe
TXN-100616,2026-04-03,Cust-1048,Customer 1048,Clothing,Jacket,1,120.0,0.0,120.0,42.57,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100617,2025-11-02,Cust-1025,Customer 1025,Sports,Water Bottle,1,20.0,0.0,20.0,3.84,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100618,2025-06-24,Cust-1148,Customer 1148,Electronics,Headphones,3,150.0,0.0,450.0,124.38,Credit Card,United States,Texas,North America
TXN-100619,2025-06-01,Cust-1116,Customer 1116,Sports,Water Bottle,2,20.0,0.0,40.0,14.65,Debit Card,Canada,Quebec,North America
TXN-100620,2025-11-06,Cust-1092,Customer 1092,Clothing,Jeans,3,60.0,0.05,171.0,70.26,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100621,2026-04-12,Cust-1085,Customer 1085,Clothing,Socks,1,10.0,0.0,10.0,3.22,Credit Card,France,Île-de-France,Europe
TXN-100622,2025-11-17,Cust-1072,Customer 1072,Clothing,Jacket,1,120.0,0.0,120.0,44.47,Google Pay,United Kingdom,Wales,Europe
TXN-100623,2025-05-17,Cust-1132,Customer 1132,Electronics,Laptop,1,999.0,0.0,999.0,188.77,Google Pay,United States,California,North America
TXN-100624,2025-01-27,Cust-1128,Customer 1128,Electronics,Laptop,1,999.0,0.0,999.0,393.46,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100625,2025-04-21,Cust-1065,Customer 1065,Electronics,Laptop,2,999.0,0.1,1798.2,632.7,Apple Pay,Germany,Hamburg,Europe
TXN-100626,2024-11-03,Cust-1064,Customer 1064,Clothing,T-Shirt,1,25.0,0.0,25.0,10.9,PayPal,United States,Texas,North America
TXN-100627,2024-09-02,Cust-1044,Customer 1044,Electronics,Charger,1,29.0,0.0,29.0,10.95,Credit Card,Germany,Hamburg,Europe
TXN-100628,2025-03-03,Cust-1143,Customer 1143,Clothing,Jeans,2,60.0,0.05,114.0,27.68,PayPal,United Kingdom,England,Europe
TXN-100629,2025-08-13,Cust-1140,Customer 1140,Electronics,Headphones,1,150.0,0.0,150.0,38.45,PayPal,United Kingdom,Wales,Europe
TXN-100630,2025-09-12,Cust-1006,Customer 1006,Clothing,Jeans,1,60.0,0.15,51.0,10.8,Google Pay,Germany,Berlin,Europe
TXN-100631,2024-12-23,Cust-1031,Customer 1031,Beauty,Shampoo,1,15.0,0.0,15.0,3.62,Credit Card,Germany,Bavaria,Europe
TXN-100632,2024-12-08,Cust-1079,Customer 1079,Electronics,Headphones,3,150.0,0.0,450.0,85.09,Apple Pay,United Kingdom,England,Europe
TXN-100633,2024-09-23,Cust-1100,Customer 1100,Sports,Running Shoes,1,95.0,0.15,80.75,32.01,Credit Card,Canada,Alberta,North America
TXN-100634,2026-06-08,Cust-1145,Customer 1145,Electronics,Charger,1,29.0,0.0,29.0,4.5,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100635,2025-12-07,Cust-1084,Customer 1084,Clothing,Sneakers,2,80.0,0.1,144.0,64.44,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100636,2024-08-02,Cust-1141,Customer 1141,Home & Kitchen,Coffee Maker,5,89.0,0.05,422.75,94.31,PayPal,Germany,Berlin,Europe
TXN-100637,2024-10-28,Cust-1040,Customer 1040,Home & Kitchen,Air Fryer,4,119.0,0.0,476.0,161.45,Google Pay,Germany,Hamburg,Europe
TXN-100638,2025-09-18,Cust-1080,Customer 1080,Electronics,Laptop,1,999.0,0.15,849.15,370.1,Credit Card,Canada,Ontario,North America
TXN-100639,2024-12-14,Cust-1099,Customer 1099,Electronics,Smartphone,1,699.0,0.0,699.0,138.94,Google Pay,United States,New York,North America
TXN-100640,2026-04-08,Cust-1078,Customer 1078,Sports,Running Shoes,2,95.0,0.0,190.0,75.41,PayPal,United Kingdom,Scotland,Europe
TXN-100641,2025-01-30,Cust-1113,Customer 1113,Electronics,Charger,2,29.0,0.15,49.3,10.02,Google Pay,United States,California,North America
TXN-100642,2026-03-24,Cust-1118,Customer 1118,Clothing,Sneakers,1,80.0,0.0,80.0,30.48,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100643,2024-08-21,Cust-1044,Customer 1044,Clothing,Jeans,1,60.0,0.0,60.0,10.8,PayPal,Germany,Bavaria,Europe
TXN-100644,2026-04-15,Cust-1029,Customer 1029,Clothing,Jeans,1,60.0,0.0,60.0,18.26,Apple Pay,United Kingdom,England,Europe
TXN-100645,2025-10-13,Cust-1054,Customer 1054,Clothing,Jeans,1,60.0,0.0,60.0,11.17,Debit Card,Germany,Hamburg,Europe
TXN-100646,2025-09-23,Cust-1095,Customer 1095,Electronics,Charger,3,29.0,0.0,87.0,31.54,Credit Card,United Kingdom,Wales,Europe
TXN-100647,2025-06-20,Cust-1029,Customer 1029,Home & Kitchen,Knife Set,1,59.0,0.05,56.05,22.85,Credit Card,United Kingdom,Scotland,Europe
TXN-100648,2024-06-25,Cust-1041,Customer 1041,Beauty,Lipstick,2,18.0,0.0,36.0,15.23,Apple Pay,Canada,Ontario,North America
TXN-100649,2025-07-16,Cust-1103,Customer 1103,Beauty,Moisturizer,3,25.0,0.0,75.0,16.01,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100650,2025-06-07,Cust-1056,Customer 1056,Clothing,Jacket,3,120.0,0.1,324.0,88.14,PayPal,United Kingdom,Wales,Europe
TXN-100651,2024-12-31,Cust-1039,Customer 1039,Electronics,Headphones,1,150.0,0.0,150.0,22.84,Credit Card,Germany,Bavaria,Europe
TXN-100652,2025-11-11,Cust-1096,Customer 1096,Electronics,Smartwatch,1,199.0,0.0,199.0,33.99,Google Pay,United States,New York,North America
TXN-100653,2025-01-01,Cust-1021,Customer 1021,Sports,Running Shoes,2,95.0,0.0,190.0,56.31,Debit Card,Canada,Ontario,North America
TXN-100654,2025-11-14,Cust-1143,Customer 1143,Sports,Yoga Mat,1,29.0,0.0,29.0,9.27,Debit Card,United States,New York,North America
TXN-100655,2025-06-28,Cust-1145,Customer 1145,Home & Kitchen,Coffee Maker,1,89.0,0.0,89.0,25.74,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100656,2025-08-07,Cust-1139,Customer 1139,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,21.39,Credit Card,France,Île-de-France,Europe
TXN-100657,2024-10-19,Cust-1137,Customer 1137,Sports,Water Bottle,1,20.0,0.0,20.0,8.12,Debit Card,Canada,British Columbia,North America
TXN-100658,2024-11-05,Cust-1033,Customer 1033,Home & Kitchen,Air Fryer,1,119.0,0.15,101.15,35.39,PayPal,United States,Texas,North America
TXN-100659,2024-08-21,Cust-1102,Customer 1102,Clothing,Sneakers,4,80.0,0.15,272.0,64.42,Credit Card,Germany,Bavaria,Europe
TXN-100660,2026-01-01,Cust-1090,Customer 1090,Beauty,Shampoo,3,15.0,0.0,45.0,11.22,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100661,2026-05-10,Cust-1138,Customer 1138,Electronics,Charger,1,29.0,0.0,29.0,7.93,PayPal,Canada,Ontario,North America
TXN-100662,2026-04-27,Cust-1073,Customer 1073,Clothing,Jacket,1,120.0,0.0,120.0,42.49,Google Pay,United Kingdom,Scotland,Europe
TXN-100663,2024-12-14,Cust-1077,Customer 1077,Clothing,T-Shirt,1,25.0,0.05,23.75,9.97,Credit Card,France,Île-de-France,Europe
TXN-100664,2024-11-20,Cust-1148,Customer 1148,Home & Kitchen,Blender,1,49.0,0.0,49.0,7.9,Credit Card,Germany,Bavaria,Europe
TXN-100665,2024-09-12,Cust-1126,Customer 1126,Home & Kitchen,Blender,4,49.0,0.1,176.4,68.34,Google Pay,France,Île-de-France,Europe
TXN-100666,2025-01-23,Cust-1010,Customer 1010,Sports,Water Bottle,2,20.0,0.0,40.0,17.58,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100667,2025-01-13,Cust-1030,Customer 1030,Home & Kitchen,Coffee Maker,1,89.0,0.0,89.0,38.24,Debit Card,France,Île-de-France,Europe
TXN-100668,2025-02-08,Cust-1132,Customer 1132,Beauty,Shampoo,4,15.0,0.05,57.0,22.54,Credit Card,Germany,Berlin,Europe
TXN-100669,2026-05-01,Cust-1129,Customer 1129,Clothing,Jeans,1,60.0,0.0,60.0,20.67,Google Pay,United Kingdom,England,Europe
TXN-100670,2025-02-06,Cust-1146,Customer 1146,Beauty,Lipstick,1,18.0,0.05,17.1,6.48,Google Pay,Canada,Quebec,North America
TXN-100671,2026-04-14,Cust-1130,Customer 1130,Beauty,Shampoo,4,15.0,0.0,60.0,22.23,Apple Pay,United States,New York,North America
TXN-100672,2025-12-08,Cust-1015,Customer 1015,Electronics,Smartwatch,1,199.0,0.1,179.1,72.87,Debit Card,Germany,Bavaria,Europe
TXN-100673,2025-09-08,Cust-1127,Customer 1127,Electronics,Charger,4,29.0,0.15,98.6,35.4,Credit Card,United States,Illinois,North America
TXN-100674,2025-07-31,Cust-1073,Customer 1073,Electronics,Smartphone,1,699.0,0.0,699.0,114.18,Debit Card,United Kingdom,Scotland,Europe
TXN-100675,2024-08-10,Cust-1028,Customer 1028,Sports,Yoga Mat,1,29.0,0.0,29.0,8.48,Debit Card,United Kingdom,England,Europe
TXN-100676,2025-02-12,Cust-1141,Customer 1141,Sports,Running Shoes,2,95.0,0.05,180.5,45.54,Credit Card,Canada,British Columbia,North America
TXN-100677,2025-04-25,Cust-1017,Customer 1017,Clothing,T-Shirt,4,25.0,0.05,95.0,40.41,Debit Card,United Kingdom,England,Europe
TXN-100678,2025-12-02,Cust-1083,Customer 1083,Clothing,Sneakers,5,80.0,0.05,380.0,69.11,Google Pay,Canada,Ontario,North America
TXN-100679,2024-11-14,Cust-1126,Customer 1126,Clothing,Jacket,2,120.0,0.0,240.0,61.67,Debit Card,United States,Illinois,North America
TXN-100680,2025-08-13,Cust-1016,Customer 1016,Clothing,Jacket,3,120.0,0.0,360.0,130.6,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100681,2025-11-19,Cust-1102,Customer 1102,Clothing,T-Shirt,4,25.0,0.15,85.0,27.63,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100682,2025-07-02,Cust-1141,Customer 1141,Electronics,Laptop,1,999.0,0.0,999.0,234.3,Debit Card,United States,Florida,North America
TXN-100683,2026-01-11,Cust-1023,Customer 1023,Sports,Water Bottle,1,20.0,0.15,17.0,5.33,Debit Card,Canada,Ontario,North America
TXN-100684,2025-03-10,Cust-1136,Customer 1136,Beauty,Perfume,5,75.0,0.0,375.0,131.86,Google Pay,United Kingdom,Scotland,Europe
TXN-100685,2026-04-11,Cust-1091,Customer 1091,Home & Kitchen,Air Fryer,5,119.0,0.1,535.5,206.71,PayPal,Germany,Berlin,Europe
TXN-100686,2025-10-08,Cust-1139,Customer 1139,Home & Kitchen,Knife Set,1,59.0,0.1,53.1,11.07,Apple Pay,Germany,Berlin,Europe
TXN-100687,2024-07-06,Cust-1014,Customer 1014,Beauty,Moisturizer,2,25.0,0.0,50.0,20.24,Apple Pay,United Kingdom,Wales,Europe
TXN-100688,2025-05-20,Cust-1122,Customer 1122,Sports,Water Bottle,3,20.0,0.0,60.0,18.22,Credit Card,Canada,British Columbia,North America
TXN-100689,2025-06-17,Cust-1138,Customer 1138,Beauty,Moisturizer,1,25.0,0.05,23.75,7.16,Credit Card,United Kingdom,Wales,Europe
TXN-100690,2025-08-06,Cust-1020,Customer 1020,Electronics,Headphones,5,150.0,0.05,712.5,212.36,Google Pay,Germany,Berlin,Europe
TXN-100691,2026-04-23,Cust-1068,Customer 1068,Beauty,Moisturizer,1,25.0,0.0,25.0,11.15,Debit Card,France,Île-de-France,Europe
TXN-100692,2025-07-02,Cust-1145,Customer 1145,Clothing,Jacket,1,120.0,0.0,120.0,23.74,Debit Card,United Kingdom,England,Europe
TXN-100693,2024-07-02,Cust-1001,Customer 1001,Sports,Yoga Mat,1,29.0,0.0,29.0,7.74,PayPal,United States,Texas,North America
TXN-100694,2024-10-24,Cust-1081,Customer 1081,Sports,Dumbbells,5,45.0,0.0,225.0,76.86,Apple Pay,United States,New York,North America
TXN-100695,2025-06-07,Cust-1075,Customer 1075,Clothing,Jacket,1,120.0,0.05,114.0,30.87,Debit Card,Canada,British Columbia,North America
TXN-100696,2026-05-01,Cust-1115,Customer 1115,Sports,Dumbbells,1,45.0,0.0,45.0,12.18,Google Pay,Canada,Quebec,North America
TXN-100697,2024-09-22,Cust-1052,Customer 1052,Beauty,Perfume,4,75.0,0.0,300.0,69.11,Google Pay,Canada,Ontario,North America
TXN-100698,2026-04-03,Cust-1006,Customer 1006,Beauty,Moisturizer,1,25.0,0.0,25.0,10.92,Apple Pay,Canada,Quebec,North America
TXN-100699,2026-05-23,Cust-1111,Customer 1111,Clothing,Sneakers,1,80.0,0.0,80.0,21.21,PayPal,Canada,Alberta,North America
TXN-100700,2025-05-06,Cust-1123,Customer 1123,Home & Kitchen,Air Fryer,1,119.0,0.05,113.05,24.27,PayPal,Canada,Quebec,North America
TXN-100701,2024-12-19,Cust-1057,Customer 1057,Clothing,Jacket,2,120.0,0.0,240.0,93.41,Apple Pay,Germany,Berlin,Europe
TXN-100702,2025-12-16,Cust-1024,Customer 1024,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,37.48,PayPal,Germany,Bavaria,Europe
TXN-100703,2024-08-04,Cust-1137,Customer 1137,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,50.09,PayPal,Germany,Berlin,Europe
TXN-100704,2026-05-29,Cust-1122,Customer 1122,Electronics,Smartphone,2,699.0,0.0,1398.0,560.13,Google Pay,Germany,Hamburg,Europe
TXN-100705,2025-11-08,Cust-1096,Customer 1096,Beauty,Shampoo,2,15.0,0.05,28.5,10.38,Credit Card,United States,Illinois,North America
TXN-100706,2024-11-16,Cust-1125,Customer 1125,Clothing,Jeans,1,60.0,0.0,60.0,16.01,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100707,2025-01-11,Cust-1024,Customer 1024,Home & Kitchen,Dinner Set,2,79.0,0.05,150.1,39.25,PayPal,United Kingdom,Wales,Europe
TXN-100708,2026-06-18,Cust-1048,Customer 1048,Sports,Water Bottle,1,20.0,0.0,20.0,6.61,Apple Pay,United States,California,North America
TXN-100709,2025-09-28,Cust-1117,Customer 1117,Sports,Yoga Mat,1,29.0,0.0,29.0,9.24,Google Pay,Canada,Ontario,North America
TXN-100710,2026-01-03,Cust-1009,Customer 1009,Home & Kitchen,Coffee Maker,1,89.0,0.0,89.0,24.73,Credit Card,Canada,Ontario,North America
TXN-100711,2025-12-23,Cust-1138,Customer 1138,Beauty,Foundation,1,35.0,0.0,35.0,12.78,Google Pay,Germany,Hamburg,Europe
TXN-100712,2025-03-04,Cust-1055,Customer 1055,Clothing,Sneakers,4,80.0,0.05,304.0,55.2,PayPal,Germany,Hamburg,Europe
TXN-100713,2025-07-19,Cust-1086,Customer 1086,Beauty,Moisturizer,1,25.0,0.0,25.0,11.1,Google Pay,United States,New York,North America
TXN-100714,2026-02-08,Cust-1102,Customer 1102,Beauty,Perfume,2,75.0,0.15,127.5,56.17,Debit Card,United States,California,North America
